table,portal_id,content_type,record_id,source_path,field,old_value_sample,new_value_sample,repair_type,confidence,reason,applied
iot_glossary,iot-lab,glossary,iot-lab-glossary-microcontroller,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-microcontroller.json,data.definition_ar,,حاسوب صغير متكامل على شريحة واحدة مصمم للتحكم في ا,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-mqtt,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-mqtt.json,slug,,iot-lab-glossary-mqtt,slug_filled,high,Filled slug from id,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-mqtt,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-mqtt.json,data.definition_ar,,بروتوكول مراسلة خفيف الوزن يعتمد على نموذج النشر/ا,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-multimeter,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-multimeter.json,slug,,iot-lab-glossary-multimeter,slug_filled,high,Filled slug from id,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-multimeter,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-multimeter.json,data.definition_ar,,أداة قياس إلكترونية تستخدم لقياس الجهد، التيار، وا,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-ohm-law,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-ohm-law.json,slug,,iot-lab-glossary-ohm-law,slug_filled,high,Filled slug from id,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-ohm-law,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-ohm-law.json,data.definition_ar,,قانون فيزيائي يوضح العلاقة بين الجهد والتيار والمق,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-pcb,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-pcb.json,slug,,iot-lab-glossary-pcb,slug_filled,high,Filled slug from id,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-pcb,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-pcb.json,data.definition_ar,,لوحة من مادة عازلة تحتوي على مسارات نحاسية محفورة ,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-pull-down,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-pull-down.json,slug,,iot-lab-glossary-pull-down,slug_filled,high,Filled slug from id,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-pull-down,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-pull-down.json,data.definition_ar,,مقاومة توصل بين طرف الإدخال والأرضي لضمان قراءة مس,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-pull-up,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-pull-up.json,slug,,iot-lab-glossary-pull-up,slug_filled,high,Filled slug from id,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-pull-up,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-pull-up.json,data.definition_ar,,مقاومة توصل بين طرف الإدخال وجهد التغذية لضمان قرا,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-pwm-2,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-pwm-2.json,slug,,iot-lab-glossary-pwm-2,slug_filled,high,Filled slug from id,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-pwm-2,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-pwm-2.json,data.definition_ar,,تقنية لمحاكاة إشارة تماثلية باستخدام إشارات رقمية ,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-pwm,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-pwm.json,slug,,iot-lab-glossary-pwm,slug_filled,high,Filled slug from id,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-pwm,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-pwm.json,data.definition_ar,,تقنية للحصول على نتائج تناظرية باستخدام وسائل رقمي,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-raspberry-pi,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-raspberry-pi.json,slug,,iot-lab-glossary-raspberry-pi,slug_filled,high,Filled slug from id,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-raspberry-pi,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-raspberry-pi.json,data.definition_ar,,حاسوب صغير بحجم بطاقة الائتمان يمكن استخدامه في مش,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-relay-2,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-relay-2.json,slug,,iot-lab-glossary-relay-2,slug_filled,high,Filled slug from id,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-relay-2,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-relay-2.json,data.definition_ar,,مفتاح كهرومغناطيسي يسمح لدائرة ذات جهد منخفض بالتح,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-relay,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-relay.json,slug,,iot-lab-glossary-relay,slug_filled,high,Filled slug from id,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-relay,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-relay.json,data.definition_ar,,مفتاح كهرومغناطيسي يستخدم للتحكم بدائرة كهربائية ذ,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-resistance,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-resistance.json,slug,,iot-lab-glossary-resistance,slug_filled,high,Filled slug from id,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-resistance,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-resistance.json,data.definition_ar,,ممانعة المادة لمرور التيار الكهربائي فيها، وتقاس ب,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-resistor,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-resistor.json,slug,,iot-lab-glossary-resistor,slug_filled,high,Filled slug from id,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-resistor,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-resistor.json,data.definition_ar,,مكون إلكتروني سلبي يقلل من تدفق التيار الكهربائي.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-schematic,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-schematic.json,slug,,iot-lab-glossary-schematic,slug_filled,high,Filled slug from id,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-schematic,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-schematic.json,title_en,,Schematic,title_en_generated,high,Generated English title from slug with acronym handling,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-schematic,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-schematic.json,data.definition_ar,,رسم هندسي يوضح التوصيلات الكهربائية بين المكونات ا,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-sensor,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-sensor.json,slug,,iot-lab-glossary-sensor,slug_filled,high,Filled slug from id,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-sensor,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-sensor.json,data.definition_ar,,جهاز يكتشف التغيرات في البيئة (مثل الحرارة، الضوء،,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
iot_glossary,iot-lab,glossary,iot-lab-glossary-serial-monitor,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-serial-monitor.json,slug,,iot-lab-glossary-serial-monitor,slug_filled,high,Filled slug from id,yes
